time,temperature_2m,relativehumidity_2m,rain,soil_temperature_0_to_7cm,soil_moisture
2023-06-20 00:00:00,23.05,68.74,2.87,23.09,53.41
2023-06-20 01:00:00,22.7,31.22,2.1,22.21,53.38
2023-06-20 02:00:00,21.62,50.13,2.04,22.61,54.24
2023-06-20 03:00:00,21.11,49.5,2.79,23.15,54.86
2023-06-20 04:00:00,20.96,36.8,2.64,22.41,54.95
2023-06-20 05:00:00,23.09,47.85,2.81,23.76,53.51
2023-06-20 06:00:00,24.95,49.44,2.62,23.32,53.23
2023-06-20 07:00:00,23.46,42.72,2.58,22.49,53.86
2023-06-20 08:00:00,24.16,47.94,2.21,24.49,53.63
2023-06-20 09:00:00,23.38,32.33,2.04,24.47,54.44
2023-06-20 10:00:00,21.48,57.02,2.54,23.9,54.89
2023-06-20 11:00:00,22.26,57.01,2.94,22.65,53.88
2023-06-20 12:00:00,24.09,55.75,2.76,22.81,54.99
2023-06-20 13:00:00,20.81,40.93,2.28,23.75,53.48
2023-06-20 14:00:00,21.05,62.33,2.65,23.4,53.67
2023-06-20 15:00:00,21.44,65.25,2.53,23.67,54.58
2023-06-20 16:00:00,20.53,57.28,2.51,22.22,53.52
2023-06-20 17:00:00,22.76,64.76,2.85,24.26,53.38
2023-06-20 18:00:00,21.7,48.82,2.86,23.33,53.03
2023-06-20 19:00:00,23.58,39.69,2.26,24.26,54.64
2023-06-20 20:00:00,24.87,30.74,2.1,22.95,53.99
2023-06-20 21:00:00,23.38,48.93,2.71,22.28,54.23
2023-06-20 22:00:00,22.89,57.71,2.18,23.21,53.98
2023-06-20 23:00:00,20.11,69.09,2.99,23.77,53.49
2023-06-21 00:00:00,22.25,40.85,2.34,24.28,54.26
2023-06-21 01:00:00,23.08,39.22,2.58,24.04,53.5
2023-06-21 02:00:00,20.5,54.05,2.82,23.23,54.56
2023-06-21 03:00:00,24.44,64.8,2.62,22.64,54.61
2023-06-21 04:00:00,21.55,35.77,2.84,24.0,53.51
2023-06-21 05:00:00,22.0,42.45,2.02,22.17,53.25
2023-06-21 06:00:00,22.89,31.58,2.57,23.23,53.23
2023-06-21 07:00:00,23.81,65.82,2.6,24.41,54.42
2023-06-21 08:00:00,20.65,59.43,2.9,24.37,54.09
2023-06-21 09:00:00,20.51,32.94,2.01,24.59,54.05
2023-06-21 10:00:00,23.19,69.24,2.65,23.38,54.39
2023-06-21 11:00:00,21.59,37.29,2.85,24.01,54.77
2023-06-21 12:00:00,23.74,50.38,2.11,22.16,54.9
2023-06-21 13:00:00,22.51,65.48,2.71,23.29,54.3
2023-06-21 14:00:00,23.31,46.22,2.15,23.7,54.33
2023-06-21 15:00:00,21.58,44.77,2.69,24.97,54.25
2023-06-21 16:00:00,22.49,54.83,2.06,24.23,54.66
2023-06-21 17:00:00,21.72,44.83,2.84,23.44,53.4
2023-06-21 18:00:00,23.85,40.34,2.98,24.74,54.76
2023-06-21 19:00:00,20.14,44.4,2.24,24.06,54.63
2023-06-21 20:00:00,24.73,67.6,2.56,23.67,53.06
2023-06-21 21:00:00,20.52,68.48,2.04,24.88,54.91
2023-06-21 22:00:00,24.51,39.6,2.52,24.42,53.43
2023-06-21 23:00:00,21.86,64.03,2.61,24.92,53.73
2023-06-22 00:00:00,20.94,66.91,2.05,24.75,53.56
2023-06-22 01:00:00,23.28,31.68,2.8,22.49,53.4
2023-06-22 02:00:00,22.24,60.27,2.41,24.16,54.2
2023-06-22 03:00:00,21.2,31.52,2.21,24.95,54.06
2023-06-22 04:00:00,24.73,52.04,2.89,23.99,54.61
2023-06-22 05:00:00,24.66,47.12,2.63,23.89,54.12
2023-06-22 06:00:00,23.09,35.77,2.34,23.3,54.76
2023-06-22 07:00:00,20.04,62.07,2.68,23.42,53.01
2023-06-22 08:00:00,20.56,39.74,2.44,24.84,54.03
2023-06-22 09:00:00,20.59,61.83,2.87,25.0,53.04
2023-06-22 10:00:00,24.31,33.4,2.72,22.19,53.03
2023-06-22 11:00:00,20.61,33.41,2.12,22.71,53.75
2023-06-22 12:00:00,20.87,66.64,2.8,22.7,53.78
2023-06-22 13:00:00,21.96,52.83,2.11,23.38,55.0
2023-06-22 14:00:00,22.6,61.87,2.11,23.79,54.63
2023-06-22 15:00:00,22.45,44.87,2.21,22.34,53.14
2023-06-22 16:00:00,22.52,58.48,2.95,23.97,54.83
2023-06-22 17:00:00,23.09,56.56,2.46,22.37,53.2
2023-06-22 18:00:00,20.83,45.73,2.87,23.71,53.57
2023-06-22 19:00:00,22.34,59.81,2.18,24.94,53.36
2023-06-22 20:00:00,20.75,30.0,2.96,22.69,53.4
2023-06-22 21:00:00,21.37,65.78,2.96,24.92,54.52
2023-06-22 22:00:00,23.37,68.51,2.6,22.21,54.52
2023-06-22 23:00:00,21.24,48.27,2.01,23.63,54.65
2023-06-23 00:00:00,22.66,38.42,2.55,23.78,54.99
2023-06-23 01:00:00,23.28,69.83,2.73,24.79,53.86
2023-06-23 02:00:00,22.0,67.39,2.69,23.52,54.55
2023-06-23 03:00:00,23.31,41.57,2.57,22.88,54.92
2023-06-23 04:00:00,24.16,40.64,2.25,23.92,53.36
2023-06-23 05:00:00,22.67,39.27,2.07,23.73,53.22
2023-06-23 06:00:00,24.49,50.16,2.98,23.21,53.86
2023-06-23 07:00:00,23.75,52.15,2.43,23.9,54.36
2023-06-23 08:00:00,23.67,61.31,2.95,23.27,54.55
2023-06-23 09:00:00,24.79,56.41,2.22,22.59,53.12
2023-06-23 10:00:00,23.44,64.03,2.81,24.6,54.87
2023-06-23 11:00:00,22.35,61.07,2.03,22.79,54.02
2023-06-23 12:00:00,22.18,62.79,2.19,23.43,54.94
2023-06-23 13:00:00,23.3,51.9,2.56,22.37,54.17
2023-06-23 14:00:00,20.89,41.16,2.43,23.44,54.66
2023-06-23 15:00:00,21.15,68.26,2.33,22.66,53.53
2023-06-23 16:00:00,23.24,65.85,2.12,24.46,54.36
2023-06-23 17:00:00,21.77,38.4,2.61,24.19,53.02
2023-06-23 18:00:00,23.0,32.66,2.43,23.06,53.71
2023-06-23 19:00:00,21.41,35.08,2.99,23.78,53.37
2023-06-23 20:00:00,22.36,62.31,2.56,24.33,54.33
2023-06-23 21:00:00,20.96,32.75,2.61,22.11,54.69
2023-06-23 22:00:00,21.95,37.25,2.69,24.51,54.59
2023-06-23 23:00:00,23.82,47.65,2.06,24.84,53.58
2023-06-24 00:00:00,20.34,59.33,2.42,23.22,54.99
2023-06-24 01:00:00,21.94,32.08,2.54,24.89,54.99
2023-06-24 02:00:00,23.45,47.19,2.51,23.43,53.82
2023-06-24 03:00:00,20.52,69.35,2.52,24.77,53.04
2023-06-24 04:00:00,22.8,46.34,2.44,24.92,54.17
2023-06-24 05:00:00,24.61,43.36,2.27,23.58,53.17
2023-06-24 06:00:00,20.77,39.62,2.23,22.92,53.35
2023-06-24 07:00:00,22.63,39.47,2.28,22.18,53.09
2023-06-24 08:00:00,21.91,43.05,2.67,22.43,53.94
2023-06-24 09:00:00,20.62,33.5,2.87,22.05,54.85
2023-06-24 10:00:00,22.57,68.13,2.91,23.36,53.82
2023-06-24 11:00:00,21.79,36.1,2.91,23.98,53.92
2023-06-24 12:00:00,24.03,57.07,2.76,24.01,53.97
2023-06-24 13:00:00,24.4,65.34,2.8,24.5,54.72
2023-06-24 14:00:00,24.71,52.12,2.55,22.76,53.53
2023-06-24 15:00:00,23.86,65.81,2.11,22.11,53.2
2023-06-24 16:00:00,21.58,53.33,2.33,23.58,53.51
2023-06-24 17:00:00,22.95,57.77,2.17,24.48,54.13
2023-06-24 18:00:00,20.21,54.07,2.86,24.58,54.99
2023-06-24 19:00:00,20.87,54.94,2.01,24.49,54.05
2023-06-24 20:00:00,24.09,65.84,2.11,24.03,54.75
2023-06-24 21:00:00,24.13,37.03,2.77,24.04,54.7
2023-06-24 22:00:00,24.77,31.81,2.83,24.94,54.28
2023-06-24 23:00:00,21.78,45.48,2.52,24.64,54.98
2023-06-25 00:00:00,21.15,62.58,2.47,23.33,53.41
2023-06-25 01:00:00,21.24,52.7,2.43,23.05,54.33
2023-06-25 02:00:00,20.38,62.76,2.63,24.55,53.22
2023-06-25 03:00:00,21.15,56.49,2.19,23.24,54.14
2023-06-25 04:00:00,23.61,63.44,2.2,22.1,53.68
2023-06-25 05:00:00,23.18,53.05,2.67,23.97,53.57
2023-06-25 06:00:00,24.91,60.29,2.7,22.66,53.33
2023-06-25 07:00:00,22.82,56.49,2.32,22.25,54.48
2023-06-25 08:00:00,22.79,69.42,2.74,22.42,53.44
2023-06-25 09:00:00,20.52,66.14,2.63,23.85,54.69
2023-06-25 10:00:00,22.26,38.37,2.44,22.83,54.56
2023-06-25 11:00:00,23.31,41.06,2.81,23.8,54.95
2023-06-25 12:00:00,24.46,41.88,2.4,23.76,54.37
2023-06-25 13:00:00,22.22,54.71,2.19,24.96,53.65
2023-06-25 14:00:00,24.99,63.47,2.39,22.35,54.53
2023-06-25 15:00:00,22.72,39.84,2.89,24.39,54.16
2023-06-25 16:00:00,22.73,50.98,2.45,22.85,53.88
2023-06-25 17:00:00,24.54,69.28,2.28,23.97,53.46
2023-06-25 18:00:00,21.13,69.21,2.93,22.54,54.43
2023-06-25 19:00:00,23.23,44.05,2.4,23.7,54.63
2023-06-25 20:00:00,24.19,67.26,2.91,23.89,54.5
2023-06-25 21:00:00,20.25,44.9,2.68,22.41,54.73
2023-06-25 22:00:00,21.91,49.13,2.12,24.31,53.7
2023-06-25 23:00:00,21.86,50.85,2.46,22.03,54.65
2023-06-26 00:00:00,23.12,32.78,2.38,23.81,54.85
2023-06-26 01:00:00,24.3,31.14,2.73,24.46,53.35
2023-06-26 02:00:00,20.03,53.02,2.66,23.69,53.37
2023-06-26 03:00:00,21.15,52.4,2.27,22.74,53.42
2023-06-26 04:00:00,21.18,55.76,2.03,24.13,53.01
2023-06-26 05:00:00,22.09,69.72,2.56,23.03,54.36
2023-06-26 06:00:00,21.75,66.12,2.52,24.64,53.02
2023-06-26 07:00:00,23.4,53.22,2.81,23.54,53.98
2023-06-26 08:00:00,20.46,47.55,2.8,24.98,53.03
2023-06-26 09:00:00,20.82,57.49,2.52,23.5,53.97
2023-06-26 10:00:00,22.74,53.56,2.25,23.43,54.56
2023-06-26 11:00:00,22.77,45.81,2.33,24.99,53.12
2023-06-26 12:00:00,22.33,38.29,2.27,24.01,54.42
2023-06-26 13:00:00,22.4,47.27,2.46,24.3,54.64
2023-06-26 14:00:00,20.74,65.67,2.17,22.59,53.52
2023-06-26 15:00:00,20.26,61.69,2.49,22.25,54.7
2023-06-26 16:00:00,23.38,65.94,2.09,23.18,53.64
2023-06-26 17:00:00,23.06,57.1,2.19,22.17,53.31
2023-06-26 18:00:00,23.33,44.9,2.5,22.7,53.94
2023-06-26 19:00:00,23.33,69.59,2.33,24.54,53.92
2023-06-26 20:00:00,22.52,30.58,2.64,23.54,53.27
2023-06-26 21:00:00,22.99,65.96,2.47,24.88,54.78
2023-06-26 22:00:00,22.24,31.25,2.96,22.18,53.4
2023-06-26 23:00:00,20.78,61.98,2.74,23.56,54.92
2023-06-27 00:00:00,23.22,58.53,2.04,23.91,54.37
2023-06-27 01:00:00,20.09,59.47,2.29,23.21,54.57
2023-06-27 02:00:00,24.99,56.15,2.75,24.66,54.07
2023-06-27 03:00:00,20.06,40.95,2.69,24.13,53.77
2023-06-27 04:00:00,20.21,47.05,2.49,24.03,54.11
2023-06-27 05:00:00,22.26,65.83,2.72,24.02,54.93
2023-06-27 06:00:00,24.09,43.46,2.14,24.06,54.02
2023-06-27 07:00:00,20.42,38.97,2.88,23.11,54.91
2023-06-27 08:00:00,23.82,32.87,2.11,23.81,54.37
2023-06-27 09:00:00,21.75,55.62,2.23,22.75,54.41
2023-06-27 10:00:00,24.24,31.47,2.99,23.64,54.17
2023-06-27 11:00:00,20.7,46.44,2.24,24.1,54.48
2023-06-27 12:00:00,20.29,54.46,2.85,23.78,54.06
2023-06-27 13:00:00,23.63,33.85,2.3,24.24,53.26
2023-06-27 14:00:00,22.71,48.52,2.88,22.52,53.79
2023-06-27 15:00:00,24.05,50.45,2.74,22.66,53.39
2023-06-27 16:00:00,20.67,52.49,2.1,22.24,54.02
2023-06-27 17:00:00,22.69,64.81,2.81,24.52,53.28
2023-06-27 18:00:00,24.87,32.51,2.82,22.7,53.14
2023-06-27 19:00:00,20.88,64.4,2.48,22.73,53.94
2023-06-27 20:00:00,21.21,38.75,2.7,22.05,53.46
2023-06-27 21:00:00,21.03,58.3,2.74,23.44,54.15
2023-06-27 22:00:00,20.95,30.82,2.53,24.58,54.19
2023-06-27 23:00:00,21.28,43.71,2.98,24.1,53.12
2023-06-28 00:00:00,21.67,38.04,2.48,22.23,53.6
2023-06-28 01:00:00,23.75,48.19,2.53,23.91,53.54
2023-06-28 02:00:00,20.08,40.74,2.68,24.12,53.99
2023-06-28 03:00:00,23.01,58.5,2.52,23.16,54.33
2023-06-28 04:00:00,22.7,60.78,2.08,24.95,53.87
2023-06-28 05:00:00,24.79,55.29,2.28,22.57,53.54
2023-06-28 06:00:00,21.77,59.52,2.61,24.1,54.31
2023-06-28 07:00:00,22.35,62.68,2.11,22.38,53.21
2023-06-28 08:00:00,23.83,45.33,2.47,24.4,54.42
2023-06-28 09:00:00,23.16,40.69,2.69,22.32,53.58
2023-06-28 10:00:00,23.97,53.34,2.1,22.62,54.43
2023-06-28 11:00:00,20.01,39.42,2.01,23.41,54.07
2023-06-28 12:00:00,21.69,47.8,2.95,22.07,53.88
2023-06-28 13:00:00,24.6,46.65,2.63,22.66,54.66
2023-06-28 14:00:00,20.71,43.22,2.37,22.06,54.06
2023-06-28 15:00:00,23.3,65.6,2.83,23.03,54.24
2023-06-28 16:00:00,24.02,63.6,2.34,23.88,54.25
2023-06-28 17:00:00,21.6,52.19,2.99,24.66,53.99
2023-06-28 18:00:00,22.05,60.23,2.44,24.83,54.93
2023-06-28 19:00:00,20.79,60.46,2.11,22.18,53.58
2023-06-28 20:00:00,20.94,35.27,2.12,22.16,53.53
2023-06-28 21:00:00,24.08,47.7,2.53,24.15,53.35
2023-06-28 22:00:00,20.28,38.42,2.59,22.19,53.32
2023-06-28 23:00:00,24.82,32.55,2.56,24.96,53.82
2023-06-29 00:00:00,22.94,47.77,2.08,23.94,54.32
2023-06-29 01:00:00,21.66,47.89,2.52,23.29,53.16
2023-06-29 02:00:00,23.03,38.25,2.76,23.6,53.33
2023-06-29 03:00:00,22.01,64.72,2.73,22.94,54.25
2023-06-29 04:00:00,22.26,46.99,2.28,22.14,54.08
2023-06-29 05:00:00,24.53,54.63,2.88,24.06,54.95
2023-06-29 06:00:00,24.62,58.76,2.91,24.85,54.21
2023-06-29 07:00:00,21.9,46.65,2.2,23.2,54.78
2023-06-29 08:00:00,24.06,65.5,2.25,24.28,54.41
2023-06-29 09:00:00,24.09,31.25,2.07,23.59,53.74
2023-06-29 10:00:00,24.24,58.9,2.28,22.16,54.94
2023-06-29 11:00:00,20.5,66.89,2.63,24.05,53.57
2023-06-29 12:00:00,22.18,38.03,2.49,24.49,54.67
2023-06-29 13:00:00,20.96,69.05,2.57,22.2,53.76
2023-06-29 14:00:00,24.45,44.82,2.08,24.03,54.38
2023-06-29 15:00:00,23.91,65.49,2.19,22.7,53.77
2023-06-29 16:00:00,21.65,36.76,2.12,22.64,53.83
2023-06-29 17:00:00,23.35,54.09,2.09,22.81,54.95
2023-06-29 18:00:00,25.0,44.31,2.55,23.92,53.56
2023-06-29 19:00:00,20.53,50.59,2.43,24.45,53.89
2023-06-29 20:00:00,23.03,68.42,2.33,22.36,54.14
2023-06-29 21:00:00,21.9,31.55,2.25,24.62,53.57
2023-06-29 22:00:00,20.38,43.77,2.09,23.19,53.78
2023-06-29 23:00:00,21.76,59.6,2.12,23.19,54.82
2023-06-30 00:00:00,24.27,44.91,2.74,22.42,53.45
2023-06-30 01:00:00,22.77,54.62,2.01,23.1,53.59
2023-06-30 02:00:00,21.19,56.16,2.09,22.8,53.94
2023-06-30 03:00:00,23.91,55.23,2.07,23.7,54.34
2023-06-30 04:00:00,23.84,67.2,2.44,23.03,53.15
2023-06-30 05:00:00,23.73,41.36,2.3,24.68,54.16
2023-06-30 06:00:00,20.05,36.5,2.26,23.44,54.55
2023-06-30 07:00:00,21.15,30.89,2.96,23.87,54.66
2023-06-30 08:00:00,23.56,31.24,2.56,23.62,54.05
2023-06-30 09:00:00,22.68,60.2,2.77,23.17,53.4
2023-06-30 10:00:00,20.95,46.2,2.32,22.47,53.11
2023-06-30 11:00:00,22.56,66.51,2.55,23.81,54.12
2023-06-30 12:00:00,20.53,33.01,2.71,22.42,53.2
2023-06-30 13:00:00,21.01,35.82,2.92,24.61,53.69
2023-06-30 14:00:00,24.55,60.7,2.54,23.57,54.14
2023-06-30 15:00:00,24.57,64.9,2.02,23.07,53.81
2023-06-30 16:00:00,22.76,30.24,2.25,24.87,54.82
2023-06-30 17:00:00,22.24,66.79,2.46,23.38,54.33
2023-06-30 18:00:00,22.25,67.07,2.91,23.24,54.71
2023-06-30 19:00:00,22.42,31.74,2.89,22.22,54.95
2023-06-30 20:00:00,23.6,34.28,2.65,22.09,53.77
2023-06-30 21:00:00,22.3,56.11,2.52,24.36,53.43
2023-06-30 22:00:00,20.74,53.08,2.57,23.28,54.13
2023-06-30 23:00:00,20.47,59.46,2.27,23.19,54.51
2023-07-01 00:00:00,20.67,50.52,2.87,24.87,53.77
2023-07-01 01:00:00,23.37,41.15,2.82,22.87,53.9
2023-07-01 02:00:00,20.74,49.81,2.8,24.38,54.45
2023-07-01 03:00:00,23.45,33.8,2.69,24.2,53.14
2023-07-01 04:00:00,24.18,56.12,2.64,23.9,53.42
2023-07-01 05:00:00,23.89,33.99,2.13,22.88,53.21
2023-07-01 06:00:00,23.88,46.51,2.88,23.03,54.37
2023-07-01 07:00:00,20.65,67.78,2.91,24.19,53.07
2023-07-01 08:00:00,22.65,49.55,2.75,24.66,54.67
2023-07-01 09:00:00,23.22,66.87,2.85,23.96,54.38
2023-07-01 10:00:00,22.47,41.46,2.47,24.34,54.09
2023-07-01 11:00:00,24.3,34.45,2.5,24.6,53.66
2023-07-01 12:00:00,23.16,54.42,2.59,22.91,53.47
2023-07-01 13:00:00,23.84,54.0,2.84,23.63,53.04
2023-07-01 14:00:00,21.29,53.42,2.94,23.59,54.73
2023-07-01 15:00:00,20.49,51.57,2.41,24.52,54.47
2023-07-01 16:00:00,22.48,57.74,2.22,23.01,54.07
2023-07-01 17:00:00,21.41,32.32,2.54,23.93,54.28
2023-07-01 18:00:00,20.36,66.19,2.92,24.53,53.62
2023-07-01 19:00:00,23.97,45.19,2.92,22.28,53.45
2023-07-01 20:00:00,21.19,67.39,2.03,22.24,53.16
2023-07-01 21:00:00,24.0,47.84,2.59,23.03,53.33
2023-07-01 22:00:00,22.33,65.84,2.12,24.41,53.8
2023-07-01 23:00:00,24.06,59.66,2.94,24.71,53.78
2023-07-02 00:00:00,22.41,37.53,2.99,22.27,53.55
2023-07-02 01:00:00,22.45,61.48,2.85,24.48,54.88
2023-07-02 02:00:00,23.16,52.88,2.18,22.59,53.09
2023-07-02 03:00:00,21.19,59.43,2.23,22.82,54.33
2023-07-02 04:00:00,21.64,60.2,2.22,24.99,53.15
2023-07-02 05:00:00,20.04,44.33,2.18,23.53,53.3
2023-07-02 06:00:00,23.89,52.85,2.61,23.36,54.37
2023-07-02 07:00:00,20.97,63.46,2.02,24.41,53.86
2023-07-02 08:00:00,24.55,38.95,2.48,22.02,53.33
2023-07-02 09:00:00,20.67,45.55,2.6,23.71,54.86
2023-07-02 10:00:00,23.52,57.42,2.52,24.74,54.52
2023-07-02 11:00:00,22.31,41.25,3.0,24.42,54.78
2023-07-02 12:00:00,21.36,50.81,2.43,22.82,54.05
2023-07-02 13:00:00,22.0,58.09,2.13,24.85,54.19
2023-07-02 14:00:00,20.39,35.21,2.32,25.0,54.01
2023-07-02 15:00:00,24.94,33.81,2.21,23.94,54.85
2023-07-02 16:00:00,20.18,50.48,2.66,22.04,53.9
2023-07-02 17:00:00,21.21,67.09,2.72,23.48,53.85
2023-07-02 18:00:00,23.68,57.9,2.06,22.04,54.99
2023-07-02 19:00:00,23.43,47.36,2.96,24.8,53.92
2023-07-02 20:00:00,23.9,38.68,2.57,22.36,53.56
2023-07-02 21:00:00,22.14,37.23,2.89,22.46,53.73
2023-07-02 22:00:00,23.05,56.84,2.96,24.42,53.75
2023-07-02 23:00:00,22.73,33.53,2.43,23.76,53.21
2023-07-03 00:00:00,20.55,62.13,2.38,24.83,54.14
2023-07-03 01:00:00,22.21,61.87,2.94,22.85,53.86
2023-07-03 02:00:00,24.3,64.57,2.32,23.74,53.86
2023-07-03 03:00:00,23.86,35.87,2.87,23.78,54.06
2023-07-03 04:00:00,21.44,40.33,2.42,23.94,53.97
2023-07-03 05:00:00,21.39,66.75,2.7,23.83,54.78
2023-07-03 06:00:00,23.88,69.64,2.11,22.93,53.65
2023-07-03 07:00:00,23.51,30.23,2.67,23.67,53.02
2023-07-03 08:00:00,23.42,67.19,2.01,24.41,53.12
2023-07-03 09:00:00,22.6,47.67,2.87,24.08,54.96
2023-07-03 10:00:00,20.07,62.56,2.23,23.67,54.88
2023-07-03 11:00:00,22.25,66.03,2.19,22.45,53.02
2023-07-03 12:00:00,21.59,31.68,2.01,23.01,54.79
2023-07-03 13:00:00,20.7,54.31,2.37,23.48,54.95
2023-07-03 14:00:00,20.69,55.58,2.52,23.37,54.41
2023-07-03 15:00:00,21.99,44.68,2.4,22.29,53.63
2023-07-03 16:00:00,24.83,59.66,2.13,24.18,54.24
2023-07-03 17:00:00,24.96,67.55,2.78,23.61,53.49
2023-07-03 18:00:00,24.41,36.38,2.84,22.13,54.71
2023-07-03 19:00:00,20.26,61.43,2.01,22.91,53.56
2023-07-03 20:00:00,24.31,66.49,2.21,22.14,54.3
2023-07-03 21:00:00,21.53,39.39,3.0,24.31,54.76
2023-07-03 22:00:00,24.52,65.67,2.32,23.54,53.07
2023-07-03 23:00:00,20.05,39.47,2.71,24.65,54.12
2023-07-04 00:00:00,20.12,67.45,2.06,24.21,53.63
2023-07-04 01:00:00,20.46,59.56,2.47,23.64,53.98
2023-07-04 02:00:00,23.15,60.81,2.39,24.25,54.77
2023-07-04 03:00:00,22.28,51.16,2.39,23.74,53.36
2023-07-04 04:00:00,22.29,52.94,2.95,22.81,54.2
2023-07-04 05:00:00,22.82,53.98,2.4,22.6,54.53
2023-07-04 06:00:00,20.13,41.05,2.8,23.58,54.44
2023-07-04 07:00:00,23.78,45.92,2.65,24.3,54.74
2023-07-04 08:00:00,24.88,52.49,2.98,22.96,53.87
2023-07-04 09:00:00,23.43,31.83,2.27,23.87,53.91
2023-07-04 10:00:00,22.42,60.23,2.83,22.35,54.81
2023-07-04 11:00:00,23.51,50.29,2.49,24.6,54.72
2023-07-04 12:00:00,20.48,68.43,2.07,22.59,53.57
2023-07-04 13:00:00,21.27,33.79,2.42,22.36,53.26
2023-07-04 14:00:00,21.37,31.54,2.5,23.48,54.04
2023-07-04 15:00:00,20.36,69.67,2.64,23.13,54.43
2023-07-04 16:00:00,23.08,58.93,2.21,23.46,53.39
2023-07-04 17:00:00,22.63,31.74,2.69,23.08,55.0
2023-07-04 18:00:00,23.36,54.34,2.37,24.7,53.49
2023-07-04 19:00:00,23.5,66.8,2.35,23.58,53.56
2023-07-04 20:00:00,23.69,36.8,2.97,23.45,54.1
2023-07-04 21:00:00,20.9,59.95,2.45,24.59,54.18
2023-07-04 22:00:00,21.8,42.43,2.53,22.84,53.06
2023-07-04 23:00:00,21.77,66.15,2.47,24.87,54.21
2023-07-05 00:00:00,21.58,56.92,2.13,24.25,53.17
2023-07-05 01:00:00,23.55,56.58,2.49,24.03,53.72
2023-07-05 02:00:00,21.03,31.22,2.45,23.17,54.53
2023-07-05 03:00:00,23.84,55.74,2.03,22.42,53.7
2023-07-05 04:00:00,22.66,30.88,2.23,22.23,54.61
2023-07-05 05:00:00,23.42,69.48,2.5,23.96,54.17
2023-07-05 06:00:00,21.37,47.93,2.91,23.13,54.58
2023-07-05 07:00:00,21.98,60.48,2.3,22.43,54.25
2023-07-05 08:00:00,20.5,41.14,2.74,22.69,53.0
2023-07-05 09:00:00,21.1,43.8,2.87,24.85,53.7
2023-07-05 10:00:00,21.11,59.98,2.62,23.82,54.39
2023-07-05 11:00:00,22.91,58.14,2.25,23.79,53.14
2023-07-05 12:00:00,20.5,66.21,2.03,23.77,53.66
2023-07-05 13:00:00,22.99,53.47,2.97,22.7,53.99
2023-07-05 14:00:00,24.8,37.19,2.84,24.81,54.37
2023-07-05 15:00:00,21.48,53.25,3.0,23.03,54.03
2023-07-05 16:00:00,23.31,62.97,2.55,24.91,54.94
2023-07-05 17:00:00,21.77,66.29,2.03,22.7,53.62
2023-07-05 18:00:00,24.1,55.05,2.48,24.67,54.64
2023-07-05 19:00:00,23.11,64.38,2.91,22.23,54.87
2023-07-05 20:00:00,23.77,40.99,2.14,24.94,53.41
2023-07-05 21:00:00,23.73,34.6,2.6,22.25,54.14
2023-07-05 22:00:00,24.87,58.52,2.71,23.15,53.25
2023-07-05 23:00:00,20.36,38.0,2.43,24.04,54.21
2023-07-06 00:00:00,24.76,58.15,2.16,23.68,54.35
2023-07-06 01:00:00,23.57,33.95,2.44,23.11,53.75
2023-07-06 02:00:00,24.98,47.26,2.54,24.32,54.29
2023-07-06 03:00:00,24.88,36.98,2.75,23.15,54.56
2023-07-06 04:00:00,24.46,69.65,2.4,24.09,53.32
2023-07-06 05:00:00,21.04,67.62,2.25,24.7,54.41
2023-07-06 06:00:00,21.49,67.1,2.1,22.76,54.39
2023-07-06 07:00:00,21.16,54.95,2.42,24.46,53.86
2023-07-06 08:00:00,22.92,41.09,2.24,24.01,54.14
2023-07-06 09:00:00,20.11,33.86,2.26,22.76,54.58
2023-07-06 10:00:00,22.61,56.06,2.72,23.2,54.69
2023-07-06 11:00:00,22.88,35.55,2.53,22.79,54.84
2023-07-06 12:00:00,24.77,64.02,2.48,22.25,53.95
2023-07-06 13:00:00,21.39,49.01,2.12,24.65,53.21
2023-07-06 14:00:00,20.59,56.11,2.33,23.17,53.7
2023-07-06 15:00:00,22.72,35.54,2.85,24.42,54.6
2023-07-06 16:00:00,22.78,31.97,2.52,24.64,53.82
2023-07-06 17:00:00,21.24,48.77,2.88,22.24,54.42
2023-07-06 18:00:00,24.21,66.4,2.89,22.95,53.66
2023-07-06 19:00:00,20.83,50.23,2.03,22.31,53.14
2023-07-06 20:00:00,23.9,30.09,2.91,24.85,54.04
2023-07-06 21:00:00,22.23,38.43,2.17,22.33,54.59
2023-07-06 22:00:00,23.83,45.9,2.98,22.46,53.23
2023-07-06 23:00:00,24.08,58.15,2.66,23.9,53.75
2023-07-07 00:00:00,24.78,68.59,2.36,22.07,53.18
2023-07-07 01:00:00,23.17,52.28,2.86,23.85,54.04
2023-07-07 02:00:00,20.08,66.99,2.95,24.62,54.45
2023-07-07 03:00:00,24.91,67.03,2.88,23.29,53.67
2023-07-07 04:00:00,20.93,64.84,2.29,24.57,54.66
2023-07-07 05:00:00,22.09,37.07,2.76,22.71,53.87
2023-07-07 06:00:00,20.53,36.68,3.0,22.07,53.88
2023-07-07 07:00:00,23.66,43.74,2.8,23.5,53.09
2023-07-07 08:00:00,24.13,45.37,2.6,24.23,54.95
2023-07-07 09:00:00,22.36,54.95,2.93,24.98,53.0
2023-07-07 10:00:00,21.83,32.82,2.39,22.96,54.73
2023-07-07 11:00:00,24.69,63.48,2.04,22.19,54.63
2023-07-07 12:00:00,24.08,35.12,2.14,23.46,54.07
2023-07-07 13:00:00,22.11,42.84,2.13,24.65,54.07
