time,temperature_2m,relativehumidity_2m,rain,soil_temperature_0_to_7cm,soil_moisture
2023-06-23 16:00:00,24.21,52.15,2.63,23.3,54.59
2023-06-23 17:00:00,21.58,59.56,2.05,23.07,53.8
2023-06-23 18:00:00,20.56,35.85,2.81,22.01,54.42
2023-06-23 19:00:00,21.18,63.2,2.17,23.96,54.96
2023-06-23 20:00:00,20.96,53.53,2.13,23.94,53.98
2023-06-23 21:00:00,24.19,69.64,2.14,24.1,54.49
2023-06-23 22:00:00,24.08,64.77,2.23,24.23,54.01
2023-06-23 23:00:00,20.72,61.57,2.21,24.76,54.72
2023-06-24 00:00:00,20.78,69.11,2.13,24.14,53.53
2023-06-24 01:00:00,20.57,69.02,2.43,23.25,53.6
2023-06-24 02:00:00,24.6,56.79,2.35,22.97,53.87
2023-06-24 03:00:00,22.59,66.86,2.41,22.85,54.79
2023-06-24 04:00:00,23.44,30.65,2.93,24.05,53.23
2023-06-24 05:00:00,24.73,59.78,3.0,23.66,54.72
2023-06-24 06:00:00,23.64,68.03,2.77,23.76,53.22
2023-06-24 07:00:00,24.68,65.74,2.6,24.7,54.59
2023-06-24 08:00:00,22.43,48.85,2.55,22.66,54.77
2023-06-24 09:00:00,20.43,59.68,2.82,24.92,53.82
2023-06-24 10:00:00,20.75,52.14,2.58,22.78,53.35
2023-06-24 11:00:00,23.06,58.09,2.63,22.57,54.85
2023-06-24 12:00:00,20.21,66.68,2.77,23.33,53.34
2023-06-24 13:00:00,20.3,50.12,2.89,23.3,53.11
2023-06-24 14:00:00,21.32,63.88,2.87,24.7,54.18
2023-06-24 15:00:00,24.91,56.99,2.76,23.71,53.35
2023-06-24 16:00:00,20.24,48.09,2.23,24.31,53.58
2023-06-24 17:00:00,21.47,58.0,2.16,24.96,54.9
2023-06-24 18:00:00,22.18,65.26,2.59,22.31,53.02
2023-06-24 19:00:00,22.99,68.29,2.91,24.22,53.31
2023-06-24 20:00:00,21.01,51.5,2.7,24.54,54.2
2023-06-24 21:00:00,23.89,39.87,2.75,23.3,53.17
2023-06-24 22:00:00,23.94,51.76,2.94,22.64,53.75
2023-06-24 23:00:00,22.04,44.16,2.46,24.34,53.31
2023-06-25 00:00:00,24.63,66.82,2.1,23.13,54.33
2023-06-25 01:00:00,22.45,47.05,2.91,23.72,54.54
2023-06-25 02:00:00,21.79,44.04,2.9,24.91,54.17
2023-06-25 03:00:00,20.24,63.78,2.15,22.24,54.03
2023-06-25 04:00:00,21.31,41.39,2.04,23.91,53.85
2023-06-25 05:00:00,21.88,44.86,2.36,22.48,54.89
2023-06-25 06:00:00,23.04,62.45,2.31,24.64,54.62
2023-06-25 07:00:00,20.34,50.37,2.93,24.68,53.73
2023-06-25 08:00:00,20.58,52.02,2.97,22.65,54.36
2023-06-25 09:00:00,24.84,60.97,2.62,22.66,53.91
2023-06-25 10:00:00,23.99,62.57,2.89,24.96,54.54
2023-06-25 11:00:00,21.94,42.11,2.7,24.45,53.26
2023-06-25 12:00:00,22.41,38.33,2.62,22.78,54.17
2023-06-25 13:00:00,23.83,68.41,2.64,23.01,53.53
2023-06-25 14:00:00,21.72,63.08,2.2,22.0,54.17
2023-06-25 15:00:00,24.72,56.0,2.13,23.48,54.61
2023-06-25 16:00:00,20.44,53.15,2.18,24.44,54.65
2023-06-25 17:00:00,21.89,62.81,2.95,24.18,53.77
2023-06-25 18:00:00,22.33,61.19,2.05,22.13,53.11
2023-06-25 19:00:00,22.26,58.84,2.87,24.12,53.0
2023-06-25 20:00:00,22.51,32.05,2.46,23.06,53.87
2023-06-25 21:00:00,24.6,60.62,2.96,24.04,54.64
2023-06-25 22:00:00,20.33,43.16,2.46,24.44,53.27
2023-06-25 23:00:00,21.69,38.12,2.04,23.85,53.29
2023-06-26 00:00:00,23.56,42.5,2.28,23.01,53.87
2023-06-26 01:00:00,24.09,59.27,2.92,22.74,53.31
2023-06-26 02:00:00,23.05,45.24,2.77,22.31,53.81
2023-06-26 03:00:00,20.69,65.48,2.31,22.64,53.26
2023-06-26 04:00:00,23.09,46.9,2.1,22.68,53.26
2023-06-26 05:00:00,23.34,46.08,2.73,22.98,53.05
2023-06-26 06:00:00,23.12,62.58,2.49,22.84,53.59
2023-06-26 07:00:00,22.07,43.74,2.69,24.09,54.52
2023-06-26 08:00:00,23.24,32.51,2.38,22.53,53.25
2023-06-26 09:00:00,24.85,63.06,2.01,24.92,53.16
2023-06-26 10:00:00,22.06,48.13,2.7,23.02,54.64
2023-06-26 11:00:00,24.17,32.01,2.39,23.79,54.24
2023-06-26 12:00:00,22.8,42.53,2.5,23.87,54.79
2023-06-26 13:00:00,24.04,58.48,2.57,23.88,53.2
2023-06-26 14:00:00,22.41,43.62,2.47,22.28,54.83
2023-06-26 15:00:00,23.46,52.32,2.89,22.25,53.8
2023-06-26 16:00:00,24.48,55.75,2.72,24.29,53.45
2023-06-26 17:00:00,21.87,38.37,2.28,23.61,54.01
2023-06-26 18:00:00,23.39,59.52,3.0,22.21,54.22
2023-06-26 19:00:00,22.78,52.49,2.89,22.32,54.84
2023-06-26 20:00:00,21.03,33.72,2.11,22.44,54.06
2023-06-26 21:00:00,23.77,44.31,2.33,22.53,53.4
2023-06-26 22:00:00,21.46,61.97,2.87,23.05,54.26
2023-06-26 23:00:00,20.34,40.67,2.74,23.13,53.7
2023-06-27 00:00:00,21.32,66.72,2.39,23.94,54.78
2023-06-27 01:00:00,22.85,33.4,2.79,22.78,53.51
2023-06-27 02:00:00,24.11,59.41,2.57,22.75,54.41
2023-06-27 03:00:00,20.12,35.31,2.22,24.32,54.51
2023-06-27 04:00:00,21.84,57.29,2.52,23.98,53.85
2023-06-27 05:00:00,23.85,53.94,2.82,24.62,54.87
2023-06-27 06:00:00,24.31,36.96,2.76,24.0,54.23
2023-06-27 07:00:00,22.37,65.32,2.25,22.43,53.28
2023-06-27 08:00:00,24.75,65.65,2.36,22.57,54.22
2023-06-27 09:00:00,22.47,51.68,2.33,24.43,54.13
2023-06-27 10:00:00,20.16,49.93,2.6,23.4,54.47
2023-06-27 11:00:00,20.5,33.61,2.28,22.13,53.8
2023-06-27 12:00:00,24.51,31.02,2.7,23.43,54.44
2023-06-27 13:00:00,24.1,31.76,3.0,22.61,54.14
2023-06-27 14:00:00,23.66,39.63,2.49,24.33,54.58
2023-06-27 15:00:00,23.11,44.59,2.51,23.15,54.22
2023-06-27 16:00:00,22.07,66.49,2.63,24.75,53.28
2023-06-27 17:00:00,22.66,32.65,2.29,22.06,53.85
2023-06-27 18:00:00,23.79,39.03,2.82,24.31,54.73
2023-06-27 19:00:00,22.13,30.53,2.29,23.43,54.51
2023-06-27 20:00:00,24.4,62.71,2.36,24.6,53.25
2023-06-27 21:00:00,22.14,46.29,2.82,24.65,54.76
2023-06-27 22:00:00,24.92,40.02,2.02,23.41,53.75
2023-06-27 23:00:00,22.9,50.52,2.72,24.51,53.4
2023-06-28 00:00:00,22.07,62.26,2.12,23.68,53.65
2023-06-28 01:00:00,20.4,45.33,2.02,24.06,54.09
2023-06-28 02:00:00,23.46,60.11,2.63,22.49,54.07
2023-06-28 03:00:00,20.46,56.95,2.99,24.91,53.23
2023-06-28 04:00:00,20.07,44.44,2.23,22.57,53.14
2023-06-28 05:00:00,24.52,39.93,2.54,22.99,53.6
2023-06-28 06:00:00,20.27,47.06,2.04,23.4,54.81
2023-06-28 07:00:00,24.07,35.54,2.11,24.22,54.95
2023-06-28 08:00:00,22.36,40.13,2.74,23.47,54.95
2023-06-28 09:00:00,21.74,44.68,2.54,22.06,53.44
2023-06-28 10:00:00,22.48,59.39,2.28,23.07,54.17
2023-06-28 11:00:00,20.24,65.74,2.57,22.6,53.01
2023-06-28 12:00:00,23.51,69.24,2.99,23.89,53.52
2023-06-28 13:00:00,22.61,67.76,2.88,22.28,54.14
2023-06-28 14:00:00,21.43,31.65,2.51,22.45,53.09
2023-06-28 15:00:00,23.46,36.23,2.18,23.08,53.02
2023-06-28 16:00:00,20.39,60.77,2.79,23.25,53.83
2023-06-28 17:00:00,20.31,44.79,2.21,24.6,53.53
2023-06-28 18:00:00,22.51,68.12,2.0,24.53,54.71
2023-06-28 19:00:00,20.32,48.93,2.89,23.16,54.55
2023-06-28 20:00:00,21.29,51.55,2.61,22.43,54.15
2023-06-28 21:00:00,20.4,58.45,2.95,22.78,53.91
2023-06-28 22:00:00,22.48,33.9,2.91,22.79,53.42
2023-06-28 23:00:00,24.71,66.52,2.07,24.16,54.92
2023-06-29 00:00:00,23.33,48.34,2.97,23.83,54.67
2023-06-29 01:00:00,21.67,50.22,2.49,22.31,53.18
2023-06-29 02:00:00,21.07,57.48,2.47,22.65,53.24
2023-06-29 03:00:00,24.94,68.29,2.83,22.16,54.09
2023-06-29 04:00:00,20.45,36.14,2.86,24.31,53.26
2023-06-29 05:00:00,23.1,40.37,2.49,24.74,53.86
2023-06-29 06:00:00,22.14,31.85,2.85,22.62,54.46
2023-06-29 07:00:00,22.12,43.36,2.4,23.26,54.45
2023-06-29 08:00:00,24.6,67.88,2.35,24.2,53.17
2023-06-29 09:00:00,21.68,58.02,2.07,23.59,53.99
2023-06-29 10:00:00,23.26,37.97,2.05,23.88,53.86
2023-06-29 11:00:00,22.18,53.99,2.72,22.21,53.49
2023-06-29 12:00:00,20.54,47.45,2.1,22.67,54.6
2023-06-29 13:00:00,24.43,48.61,2.88,24.94,54.55
2023-06-29 14:00:00,20.85,37.16,2.53,22.71,53.23
2023-06-29 15:00:00,23.06,33.06,2.12,22.69,54.76
2023-06-29 16:00:00,21.68,32.99,2.68,24.49,54.4
2023-06-29 17:00:00,21.71,47.71,2.1,23.26,55.0
2023-06-29 18:00:00,24.01,65.55,2.16,23.34,53.14
2023-06-29 19:00:00,22.21,55.04,2.26,22.42,54.7
2023-06-29 20:00:00,24.09,68.35,2.34,22.45,54.19
2023-06-29 21:00:00,24.98,42.32,2.32,24.81,53.91
2023-06-29 22:00:00,22.06,36.71,2.44,24.54,54.27
2023-06-29 23:00:00,20.94,41.58,2.78,24.29,54.6
2023-06-30 00:00:00,23.46,56.11,2.99,24.62,54.4
2023-06-30 01:00:00,20.63,40.81,2.24,22.34,54.51
2023-06-30 02:00:00,22.41,30.43,2.38,22.9,53.27
2023-06-30 03:00:00,20.61,38.09,2.82,24.53,53.1
2023-06-30 04:00:00,21.99,56.44,2.44,22.94,54.4
2023-06-30 05:00:00,23.03,50.98,2.65,22.54,53.19
2023-06-30 06:00:00,21.15,49.91,2.73,22.01,53.63
2023-06-30 07:00:00,22.16,40.75,2.41,22.93,54.6
2023-06-30 08:00:00,23.16,63.25,2.57,24.63,54.37
2023-06-30 09:00:00,23.69,33.75,2.39,24.4,54.45
2023-06-30 10:00:00,24.82,34.72,2.54,23.96,53.07
2023-06-30 11:00:00,24.15,46.0,2.72,22.1,54.83
2023-06-30 12:00:00,21.14,35.3,2.33,22.33,54.24
2023-06-30 13:00:00,24.21,36.46,2.39,22.98,54.27
2023-06-30 14:00:00,20.2,38.54,2.44,24.96,54.81
2023-06-30 15:00:00,20.49,35.96,2.1,24.97,53.61
2023-06-30 16:00:00,21.48,48.07,2.38,23.72,54.92
2023-06-30 17:00:00,23.87,61.88,2.07,22.37,54.48
2023-06-30 18:00:00,20.93,34.04,2.87,23.46,53.19
2023-06-30 19:00:00,24.76,45.79,2.98,24.0,53.04
2023-06-30 20:00:00,23.81,37.03,2.97,22.29,53.14
2023-06-30 21:00:00,21.86,57.14,2.43,23.47,54.56
2023-06-30 22:00:00,23.17,66.05,2.72,22.78,54.24
2023-06-30 23:00:00,23.89,47.36,2.84,22.38,54.15
2023-07-01 00:00:00,23.58,69.01,2.09,23.34,54.74
2023-07-01 01:00:00,21.89,68.79,2.93,22.35,53.25
2023-07-01 02:00:00,23.69,43.06,2.83,24.25,53.64
2023-07-01 03:00:00,21.94,61.2,2.69,24.04,54.04
2023-07-01 04:00:00,20.87,50.94,2.82,22.08,53.72
2023-07-01 05:00:00,22.58,38.38,2.56,22.78,54.06
2023-07-01 06:00:00,23.88,58.67,2.1,23.95,53.91
2023-07-01 07:00:00,22.83,58.59,2.51,22.27,54.29
2023-07-01 08:00:00,22.44,59.81,2.99,22.95,54.31
2023-07-01 09:00:00,23.01,68.73,2.87,23.93,54.24
2023-07-01 10:00:00,21.37,62.94,2.16,24.57,54.14
2023-07-01 11:00:00,20.61,47.7,2.78,22.12,53.05
2023-07-01 12:00:00,22.49,68.89,2.21,24.57,54.81
2023-07-01 13:00:00,24.13,53.22,2.97,22.91,54.31
2023-07-01 14:00:00,21.91,58.84,2.76,23.26,53.72
2023-07-01 15:00:00,21.56,49.31,2.2,23.85,53.29
2023-07-01 16:00:00,21.3,35.67,2.27,23.46,54.48
2023-07-01 17:00:00,21.9,50.38,2.18,22.75,53.73
2023-07-01 18:00:00,24.22,64.62,2.57,22.29,54.81
2023-07-01 19:00:00,24.87,46.59,2.76,23.63,53.83
2023-07-01 20:00:00,22.22,66.78,2.94,22.29,53.47
2023-07-01 21:00:00,24.73,53.18,2.08,24.1,53.85
2023-07-01 22:00:00,21.69,39.75,2.82,24.97,53.62
2023-07-01 23:00:00,20.94,61.43,2.13,22.35,54.78
2023-07-02 00:00:00,23.16,49.99,2.46,23.09,53.46
2023-07-02 01:00:00,24.71,45.54,2.04,24.41,53.82
2023-07-02 02:00:00,24.65,41.29,2.04,23.0,54.85
2023-07-02 03:00:00,22.72,54.53,2.03,23.54,53.4
2023-07-02 04:00:00,21.5,64.63,2.87,23.7,54.89
2023-07-02 05:00:00,20.08,30.3,2.21,22.09,53.73
2023-07-02 06:00:00,21.94,61.89,2.8,23.62,54.67
2023-07-02 07:00:00,20.28,40.31,2.06,23.44,53.55
2023-07-02 08:00:00,20.2,46.76,2.82,23.68,54.13
2023-07-02 09:00:00,21.33,67.32,2.31,23.31,54.96
2023-07-02 10:00:00,21.47,42.92,2.28,22.15,53.94
2023-07-02 11:00:00,22.53,68.21,2.29,23.91,54.48
2023-07-02 12:00:00,24.4,31.55,2.87,23.36,53.22
2023-07-02 13:00:00,24.44,48.66,2.91,22.28,53.65
2023-07-02 14:00:00,21.48,53.84,2.82,24.36,54.37
2023-07-02 15:00:00,20.54,63.89,2.21,23.26,53.76
2023-07-02 16:00:00,21.75,65.95,2.45,22.63,53.25
2023-07-02 17:00:00,21.89,41.68,2.21,23.14,54.22
2023-07-02 18:00:00,21.83,67.19,2.96,22.2,53.91
2023-07-02 19:00:00,20.86,33.46,2.67,23.75,54.64
2023-07-02 20:00:00,22.07,53.34,2.23,23.87,54.35
2023-07-02 21:00:00,22.76,49.79,2.83,23.25,53.55
2023-07-02 22:00:00,24.54,32.2,2.65,24.49,53.05
2023-07-02 23:00:00,22.09,33.97,2.54,24.31,54.49
2023-07-03 00:00:00,21.96,58.1,2.05,23.39,53.65
2023-07-03 01:00:00,20.62,43.55,2.95,24.25,53.4
2023-07-03 02:00:00,23.6,42.01,2.42,23.45,54.13
2023-07-03 03:00:00,24.01,35.69,2.32,24.01,53.61
2023-07-03 04:00:00,24.29,32.21,2.6,23.45,53.69
2023-07-03 05:00:00,24.59,52.03,2.5,23.96,54.36
2023-07-03 06:00:00,22.12,47.76,2.54,22.7,53.31
2023-07-03 07:00:00,23.89,67.96,2.08,24.65,53.84
2023-07-03 08:00:00,20.86,38.1,2.24,22.76,54.77
2023-07-03 09:00:00,21.97,66.55,2.16,22.17,54.58
2023-07-03 10:00:00,20.15,58.43,2.4,24.09,53.04
2023-07-03 11:00:00,20.74,30.28,2.36,22.14,53.83
2023-07-03 12:00:00,22.3,60.38,2.39,23.87,54.14
2023-07-03 13:00:00,24.84,61.79,2.97,22.77,53.75
2023-07-03 14:00:00,24.69,44.19,2.78,23.04,53.96
2023-07-03 15:00:00,21.92,35.41,2.56,23.99,54.24
2023-07-03 16:00:00,23.74,53.67,2.56,22.23,54.14
2023-07-03 17:00:00,20.1,32.72,2.71,22.31,54.89
2023-07-03 18:00:00,20.17,55.62,2.13,22.24,53.41
2023-07-03 19:00:00,22.91,49.83,2.32,23.78,53.6
2023-07-03 20:00:00,23.06,59.83,2.4,23.7,53.64
2023-07-03 21:00:00,22.15,48.73,2.42,22.12,53.55
2023-07-03 22:00:00,22.74,59.8,2.37,24.51,54.75
2023-07-03 23:00:00,23.53,54.25,2.1,22.2,53.03
2023-07-04 00:00:00,24.9,40.49,2.27,24.72,53.25
2023-07-04 01:00:00,24.41,59.45,2.38,24.11,53.04
2023-07-04 02:00:00,21.48,52.26,2.21,23.16,54.71
2023-07-04 03:00:00,24.2,48.56,2.58,22.08,54.83
2023-07-04 04:00:00,22.24,68.82,2.1,22.34,54.75
2023-07-04 05:00:00,24.97,53.67,2.9,23.86,53.55
2023-07-04 06:00:00,24.05,47.7,2.97,23.58,54.8
2023-07-04 07:00:00,23.99,34.82,2.67,23.03,54.33
2023-07-04 08:00:00,20.77,52.23,2.95,24.87,53.58
2023-07-04 09:00:00,24.72,48.51,2.26,24.21,53.64
2023-07-04 10:00:00,23.19,45.1,2.17,24.07,54.21
2023-07-04 11:00:00,20.94,35.87,2.28,23.17,54.26
2023-07-04 12:00:00,24.54,69.72,2.46,22.49,54.47
2023-07-04 13:00:00,20.23,35.85,2.46,22.51,53.3
2023-07-04 14:00:00,24.81,60.44,2.3,24.43,53.93
2023-07-04 15:00:00,20.54,57.95,2.69,23.64,53.23
2023-07-04 16:00:00,22.51,30.21,2.74,22.36,53.9
2023-07-04 17:00:00,23.23,60.18,2.56,24.85,53.37
2023-07-04 18:00:00,22.99,30.6,2.37,24.59,53.67
2023-07-04 19:00:00,22.31,58.31,2.39,24.32,53.09
2023-07-04 20:00:00,21.01,36.69,2.77,22.15,53.08
2023-07-04 21:00:00,24.06,41.01,2.61,22.7,54.34
2023-07-04 22:00:00,20.61,43.75,2.24,23.8,53.25
2023-07-04 23:00:00,20.35,41.44,2.55,22.58,53.14
2023-07-05 00:00:00,20.06,43.79,2.51,22.34,53.28
2023-07-05 01:00:00,20.87,48.92,2.17,22.75,53.51
2023-07-05 02:00:00,23.17,69.8,2.53,23.81,54.1
2023-07-05 03:00:00,20.65,61.02,2.3,24.69,53.22
2023-07-05 04:00:00,24.88,36.27,2.59,23.1,54.41
2023-07-05 05:00:00,23.78,59.93,2.19,22.69,53.56
2023-07-05 06:00:00,21.43,52.65,2.49,22.96,53.91
2023-07-05 07:00:00,24.36,47.05,2.47,24.93,53.14
2023-07-05 08:00:00,21.37,36.92,2.02,22.56,53.76
2023-07-05 09:00:00,22.22,67.06,2.96,24.26,54.56
2023-07-05 10:00:00,21.53,61.07,2.22,24.44,53.61
2023-07-05 11:00:00,24.99,48.34,2.93,23.87,54.91
2023-07-05 12:00:00,23.22,51.59,2.42,24.47,53.26
2023-07-05 13:00:00,23.54,52.57,2.49,23.12,54.9
2023-07-05 14:00:00,21.43,41.54,2.52,23.51,53.31
2023-07-05 15:00:00,20.68,57.52,2.69,23.28,53.9
2023-07-05 16:00:00,20.05,45.31,2.63,22.78,53.74
2023-07-05 17:00:00,23.33,58.61,2.72,24.99,54.04
2023-07-05 18:00:00,21.46,53.2,2.77,24.82,53.46
2023-07-05 19:00:00,20.1,62.85,2.77,24.68,53.71
2023-07-05 20:00:00,24.38,53.55,2.74,24.6,54.89
2023-07-05 21:00:00,21.63,46.04,2.82,22.64,53.42
2023-07-05 22:00:00,23.65,31.15,2.27,23.18,53.46
2023-07-05 23:00:00,23.95,58.01,2.5,24.9,53.27
2023-07-06 00:00:00,22.53,62.03,2.32,22.94,54.53
2023-07-06 01:00:00,21.37,41.09,2.49,22.46,54.47
2023-07-06 02:00:00,23.19,34.7,2.39,24.58,53.12
2023-07-06 03:00:00,23.11,40.85,2.95,24.07,54.88
2023-07-06 04:00:00,21.14,63.07,2.36,23.06,53.67
2023-07-06 05:00:00,24.73,54.43,2.61,24.6,53.53
2023-07-06 06:00:00,22.24,44.99,2.08,22.27,53.74
2023-07-06 07:00:00,22.59,49.63,2.07,22.06,54.87
2023-07-06 08:00:00,21.08,39.82,2.12,24.64,53.59
2023-07-06 09:00:00,22.26,69.18,2.54,23.39,54.91
2023-07-06 10:00:00,21.53,64.21,2.62,22.08,54.35
2023-07-06 11:00:00,20.53,61.7,2.64,24.17,53.77
2023-07-06 12:00:00,24.76,62.1,2.46,24.7,53.8
2023-07-06 13:00:00,20.72,52.17,2.32,22.64,54.24
2023-07-06 14:00:00,21.49,47.6,2.24,24.7,53.58
2023-07-06 15:00:00,24.55,41.14,2.21,23.66,54.79
2023-07-06 16:00:00,21.92,60.52,2.64,24.91,53.6
2023-07-06 17:00:00,24.55,47.72,2.76,22.61,54.55
2023-07-06 18:00:00,20.94,41.8,2.37,24.33,54.27
2023-07-06 19:00:00,21.12,54.14,2.49,22.59,53.89
2023-07-06 20:00:00,21.97,54.25,2.1,22.5,54.26
2023-07-06 21:00:00,24.32,51.23,2.04,23.87,53.61
2023-07-06 22:00:00,20.85,58.31,2.54,23.68,54.7
2023-07-06 23:00:00,20.09,50.23,2.86,22.77,53.99
2023-07-07 00:00:00,23.51,61.48,2.33,22.95,53.32
2023-07-07 01:00:00,23.85,41.68,2.08,23.38,53.32
2023-07-07 02:00:00,21.53,66.37,2.91,23.44,54.84
2023-07-07 03:00:00,24.06,44.03,2.56,22.74,54.39
2023-07-07 04:00:00,24.6,54.49,2.04,22.61,53.34
2023-07-07 05:00:00,24.0,60.88,2.72,24.13,54.88
2023-07-07 06:00:00,21.54,61.42,2.51,23.61,53.5
2023-07-07 07:00:00,20.83,44.03,2.28,23.38,54.64
2023-07-07 08:00:00,21.99,32.68,2.91,24.85,54.13
2023-07-07 09:00:00,22.46,54.29,2.8,24.4,53.16
2023-07-07 10:00:00,20.08,67.83,2.98,22.68,54.03
2023-07-07 11:00:00,20.01,57.66,2.51,23.37,54.16
2023-07-07 12:00:00,24.5,33.19,2.51,23.93,54.4
2023-07-07 13:00:00,20.82,63.57,2.24,22.45,54.59
2023-07-07 14:00:00,24.8,54.66,2.32,23.22,53.67
2023-07-07 15:00:00,24.8,57.02,2.61,24.54,54.67
2023-07-07 16:00:00,23.71,60.33,2.98,24.53,54.97
2023-07-07 17:00:00,21.54,37.65,2.89,23.7,53.53
2023-07-07 18:00:00,20.21,48.57,2.42,24.06,54.93
2023-07-07 19:00:00,24.02,39.4,2.21,23.03,54.84
2023-07-07 20:00:00,23.02,47.87,2.64,24.4,53.8
2023-07-07 21:00:00,24.49,35.95,2.42,24.96,53.41
2023-07-07 22:00:00,20.56,62.8,2.54,22.36,54.59
2023-07-07 23:00:00,21.39,30.93,2.06,22.55,54.37
2023-07-08 00:00:00,22.49,34.24,2.02,24.01,54.08
2023-07-08 01:00:00,21.51,43.26,2.65,22.92,54.48
2023-07-08 02:00:00,20.8,51.52,2.9,24.46,54.98
2023-07-08 03:00:00,20.92,61.33,2.72,23.92,53.2
2023-07-08 04:00:00,24.82,54.86,2.34,22.94,54.15
2023-07-08 05:00:00,22.2,33.85,2.94,23.2,53.63
2023-07-08 06:00:00,24.83,68.93,2.99,22.33,54.04
2023-07-08 07:00:00,20.07,33.98,2.76,23.19,54.98
2023-07-08 08:00:00,23.49,66.64,2.99,23.16,53.47
2023-07-08 09:00:00,20.17,57.78,2.08,24.85,54.55
2023-07-08 10:00:00,22.87,42.56,2.2,24.79,54.35
2023-07-08 11:00:00,23.45,36.44,2.43,24.12,54.02
2023-07-08 12:00:00,20.54,43.98,2.19,23.63,54.43
2023-07-08 13:00:00,24.94,50.1,2.05,23.91,53.58
2023-07-08 14:00:00,22.89,60.23,2.26,23.7,54.1
2023-07-08 15:00:00,23.48,35.45,2.24,22.01,53.1
2023-07-08 16:00:00,22.05,55.41,2.27,24.45,53.4
2023-07-08 17:00:00,21.39,44.0,2.63,22.25,54.96
2023-07-08 18:00:00,23.42,44.65,2.11,23.05,53.62
2023-07-08 19:00:00,21.11,50.64,2.41,24.66,54.67
2023-07-08 20:00:00,20.55,59.18,2.43,24.29,53.48
2023-07-08 21:00:00,24.86,31.12,2.98,22.46,53.99
2023-07-08 22:00:00,23.73,35.58,2.53,23.47,54.07
2023-07-08 23:00:00,20.41,34.64,2.09,24.0,53.35
2023-07-09 00:00:00,20.46,36.52,2.69,24.24,54.17
2023-07-09 01:00:00,24.94,57.25,2.96,22.62,53.65
2023-07-09 02:00:00,21.12,60.04,2.7,23.3,53.81
2023-07-09 03:00:00,20.89,32.27,2.01,23.5,53.79
2023-07-09 04:00:00,21.21,46.18,2.21,24.43,53.34
2023-07-09 05:00:00,24.61,30.86,2.29,23.95,53.3
2023-07-09 06:00:00,21.25,57.25,2.46,22.56,53.84
2023-07-09 07:00:00,24.32,44.42,2.54,24.72,53.88
2023-07-09 08:00:00,24.68,60.32,2.88,24.86,53.83
2023-07-09 09:00:00,20.37,60.69,2.17,22.08,54.28
2023-07-09 10:00:00,22.18,30.8,2.41,24.1,53.03
2023-07-09 11:00:00,24.38,59.52,2.66,23.06,53.85
2023-07-09 12:00:00,21.72,56.18,2.34,23.77,53.65
2023-07-09 13:00:00,24.13,48.55,2.7,22.15,54.38
2023-07-09 14:00:00,24.48,53.52,2.02,24.98,53.27
2023-07-09 15:00:00,22.46,42.49,2.94,24.45,53.39
2023-07-09 16:00:00,23.29,33.53,2.89,24.21,53.94
2023-07-09 17:00:00,22.82,69.36,2.1,23.02,54.51
2023-07-09 18:00:00,21.97,41.31,2.24,23.72,54.1
2023-07-09 19:00:00,24.84,56.61,2.69,23.89,53.06
2023-07-09 20:00:00,22.45,41.93,2.94,22.02,53.01
2023-07-09 21:00:00,20.79,49.83,2.96,24.65,53.63
2023-07-09 22:00:00,23.97,35.41,2.44,24.75,54.48
2023-07-09 23:00:00,21.6,47.83,2.13,23.54,54.24
2023-07-10 00:00:00,20.19,50.67,2.86,24.95,53.32
2023-07-10 01:00:00,22.36,54.93,2.65,22.02,53.76
2023-07-10 02:00:00,21.6,51.03,2.65,22.18,53.53
2023-07-10 03:00:00,20.2,62.21,2.44,22.12,53.54
2023-07-10 04:00:00,23.81,44.17,2.25,22.95,53.79
2023-07-10 05:00:00,20.76,61.75,2.9,23.49,53.99
2023-07-10 06:00:00,23.03,44.64,2.59,22.71,54.67
2023-07-10 07:00:00,20.1,36.03,2.26,24.25,53.9
2023-07-10 08:00:00,23.94,68.22,2.08,23.19,54.35
2023-07-10 09:00:00,23.53,35.09,2.38,24.23,53.04
2023-07-10 10:00:00,22.99,48.67,2.43,23.61,54.77
2023-07-10 11:00:00,20.02,38.81,2.07,23.36,54.38
2023-07-10 12:00:00,24.2,48.61,2.71,22.3,53.54
2023-07-10 13:00:00,21.6,40.6,2.16,24.41,53.56
2023-07-10 14:00:00,22.87,55.35,2.37,22.32,53.86
2023-07-10 15:00:00,22.01,53.96,2.5,22.43,54.99
2023-07-10 16:00:00,24.01,35.41,2.77,24.12,53.42
2023-07-10 17:00:00,22.16,44.09,2.91,23.1,53.84
2023-07-10 18:00:00,24.16,43.59,2.44,24.96,54.03
2023-07-10 19:00:00,22.5,35.64,2.87,24.68,53.41
2023-07-10 20:00:00,23.25,44.29,2.35,23.19,54.31
2023-07-10 21:00:00,23.28,55.6,2.38,22.68,54.63
2023-07-10 22:00:00,22.21,54.93,2.7,23.52,54.64
2023-07-10 23:00:00,23.55,41.14,2.7,22.23,53.74
2023-07-11 00:00:00,23.42,34.97,2.84,24.03,53.65
2023-07-11 01:00:00,24.06,64.18,2.54,23.9,54.06
2023-07-11 02:00:00,21.57,50.99,2.39,23.12,54.9
2023-07-11 03:00:00,21.7,39.91,2.5,23.33,54.79
2023-07-11 04:00:00,24.09,34.21,2.79,23.54,53.86
2023-07-11 05:00:00,23.06,58.28,2.82,23.33,54.49
